Gene	Terms
Dmagna001701-T1	GO:0005634
Dmagna001702-T1	GO:1990904,GO:0003735,GO:0006412,GO:0005840,GO:0004463,GO:0003729,GO:0016301,GO:0005759,GO:0098798,GO:0017148,GO:0016020,GO:0140053,GO:0016310
Dmagna001703-T1	GO:0005525,GO:0031105,GO:0032154,GO:0030496,GO:0000776,GO:0005819,GO:0005929
Dmagna001704-T1	GO:0005634,GO:0003677
Dmagna001706-T1	GO:0004386,GO:0000184,GO:0005524,GO:0046872,GO:0016740,GO:0003723
Dmagna001707-T1	GO:0004553,GO:0005975,GO:0005576,GO:0016020,GO:0045087,GO:0030246
Dmagna001708-T1	GO:0005272,GO:0035725,GO:0016020
Dmagna001709-T1	GO:0051301,GO:0016020,GO:0045842,GO:0000278
Dmagna001710-T1	GO:0003714,GO:0045892,GO:0005634,GO:0051287,GO:0016616,GO:0001221,GO:0140297,GO:0003713,GO:0003747,GO:0045893,GO:0006357,GO:0006415
Dmagna001711-T1	GO:0043161,GO:0061630,GO:0005737,GO:0034657,GO:0046872,GO:0005634,GO:0016020
Dmagna001712-T1	GO:0046872,GO:0016020,GO:0007418,GO:0045926,GO:0005783,GO:0016874,GO:0036503
Dmagna001713-T1	GO:0005509,GO:0016460,GO:0009791,GO:0040011,GO:0032036,GO:0005737
Dmagna001715-T1	GO:0030942,GO:0005786,GO:0006614,GO:0005047,GO:0005730,GO:0008312,GO:0005509,GO:0005783
Dmagna001716-T1	GO:0005788,GO:0140662,GO:0006457,GO:0036335,GO:0034976,GO:0005524,GO:0035194,GO:0034663,GO:0034620,GO:0005615,GO:0005634,GO:0004655,GO:0016020,GO:0031072,GO:0051082,GO:0006783,GO:0016887,GO:0010243,GO:0046872,GO:0043161,GO:0046501,GO:0030431,GO:0007165
Dmagna001717-T1	GO:0005200,GO:0005874,GO:0007017,GO:0007010,GO:0005525,GO:0000278,GO:0005737,GO:0016787,GO:0046872,GO:0016020
Dmagna001718-T1	GO:0052735,GO:0001510,GO:0005634,GO:0005737,GO:0008033,GO:0019899
Dmagna001719-T1	GO:0000932,GO:0046872,GO:0000288,GO:0016740,GO:0016874,GO:0140096,GO:0006511
Dmagna001721-T1	GO:0004930,GO:0007186,GO:0016020
Dmagna001722-T1	GO:0001540,GO:0051179,GO:0016020
Dmagna001722-T2	GO:0001540,GO:0051179
Dmagna001723-T1	GO:0080019,GO:1901568,GO:0005777,GO:0102965,GO:0006637,GO:0031903,GO:0016301,GO:0016310
Dmagna001725-T1	GO:0030580,GO:0006744,GO:0031314,GO:0061542,GO:0010420,GO:0032259,GO:0102208,GO:0016853,GO:0005975
Dmagna001726-T1	GO:0048039,GO:0006744,GO:0005739,GO:0045333
Dmagna001727-T1	GO:0003868,GO:0009072,GO:0000139,GO:0005789,GO:0046872,GO:0005739
Dmagna001729-T1	GO:0016020
Dmagna001730-T1	GO:0004866,GO:0005615,GO:0006508,GO:0016020,GO:0008233
Dmagna001731-T1	GO:0005768,GO:0015031,GO:0043130,GO:0008270,GO:0036211,GO:0003676,GO:0045571,GO:0030659,GO:0098588,GO:0035090,GO:0098796,GO:0016322,GO:0036258,GO:0008333,GO:0035002,GO:0007430,GO:0046718
Dmagna001732-T1	GO:0019843,GO:1990904,GO:0006412,GO:0003735,GO:0005840,GO:0005829,GO:0005739,GO:0016020
Dmagna001732-T2	GO:0019843,GO:1990904,GO:0006412,GO:0003735,GO:0005840,GO:0005829,GO:0005739,GO:0016020
Dmagna001733-T1	GO:0010494,GO:0045727,GO:0003723,GO:0005829
Dmagna001734-T1	GO:0007165,GO:0005096,GO:0005737,GO:2001136
Dmagna001735-T1	GO:0046872,GO:0006357,GO:0005634,GO:0000981
Dmagna001735-T2	GO:0046872,GO:0006357,GO:0005634,GO:0000981
Dmagna001736-T1	GO:0043023,GO:0005737,GO:0042595,GO:0043022,GO:0043052,GO:0040040,GO:0005525,GO:0016887,GO:0005524
Dmagna001737-T1	GO:0043023,GO:0005737,GO:0042595,GO:0043022,GO:0043052,GO:0005730,GO:0040040,GO:0005525,GO:0016887,GO:0046034,GO:0005524,GO:0005813
Dmagna001738-T1	GO:0022857,GO:0055085,GO:0016020,GO:0006814
Dmagna001739-T1	GO:0022857,GO:0055085,GO:0016020,GO:0071944,GO:0006814,GO:0008528,GO:0007186
Dmagna001754-T1	GO:0000978,GO:0006357,GO:0000981
Dmagna001760-T1	GO:0015347,GO:0043252,GO:0005886,GO:0006811,GO:0055085
Dmagna001761-T1	GO:0005366,GO:0015798,GO:0016324,GO:0008643,GO:0055085
Dmagna001763-T1	GO:0005509
Dmagna001764-T1	GO:0016605,GO:0070260,GO:0006302,GO:0003697,GO:0060027,GO:0030512,GO:0005737,GO:0030145,GO:0016020,GO:0007368,GO:0000287,GO:0004518
Dmagna001765-T1	GO:0005802,GO:0003924,GO:0016192,GO:0005525,GO:0031982,GO:0048072,GO:0008057,GO:0033060,GO:0006726,GO:0005776,GO:0005764,GO:0032438,GO:0045202,GO:0010883,GO:0032482,GO:0005739,GO:0005515,GO:0010506,GO:0044550,GO:0006886,GO:0019438,GO:0018130,GO:1901362
Dmagna001766-T1	GO:0007601,GO:0016459,GO:0003774,GO:0003779,GO:0004672,GO:0006468,GO:0005737,GO:0005524,GO:0050896,GO:0018209,GO:0030832,GO:0140657
Dmagna001768-T1	GO:0031390,GO:0007064,GO:0017116,GO:0003689,GO:0003677,GO:0005654,GO:1900262,GO:2000573,GO:0051347,GO:0032508,GO:0006260
Dmagna001769-T1	GO:0051537,GO:0005747,GO:0006120,GO:0016491,GO:0046872
Dmagna001770-T1	GO:0004843,GO:0016579,GO:0005829,GO:0005634,GO:0006511,GO:0004197
Dmagna001771-T1	GO:0003677
Dmagna001772-T1	GO:0010387,GO:0008180,GO:0000338,GO:0005737
Dmagna001773-T1	GO:0008017,GO:0005856,GO:0005737
Dmagna001774-T1	GO:0016020
Dmagna001776-T1	GO:0022857,GO:0055085,GO:0005886
Dmagna001780-T1	GO:0008017,GO:0005856,GO:0005737
Dmagna001781-T1	GO:0003979,GO:0006065,GO:0005829,GO:0051287,GO:0005634,GO:0007509,GO:0007427,GO:0015014,GO:0007367,GO:0030206,GO:0008543
Dmagna001782-T1	GO:0000139,GO:0006506,GO:0005789
Dmagna001783-T1	GO:0015203,GO:0006874,GO:0016020,GO:1902047,GO:0019829,GO:0098655
Dmagna001784-T1	GO:0015276,GO:0034220,GO:0016020
Dmagna001785-T1	GO:0004556,GO:0005975,GO:0005615,GO:0016020,GO:0043169,GO:0004134
Dmagna001791-T1	GO:0071014,GO:0000398
Dmagna001792-T1	GO:0006260,GO:0005662,GO:0003677,GO:0006310,GO:0035861,GO:0006281,GO:0000781
Dmagna001793-T1	GO:0022857,GO:0055085,GO:0016020,GO:0006814
Dmagna001794-T1	GO:0022857,GO:0055085,GO:0016020,GO:0006814,GO:0051780,GO:0008343
Dmagna001795-T1	GO:0016020
Dmagna001797-T1	GO:0016020
Dmagna001798-T1	GO:0006486,GO:0000139,GO:0016758
Dmagna001799-T1	GO:0071819,GO:0016578,GO:0003713,GO:0000124,GO:0008270,GO:0045893,GO:0016757,GO:0006325,GO:0006357
Dmagna001800-T1	GO:0004053,GO:0000050,GO:0005829,GO:0006525,GO:0046872,GO:0006591,GO:0009065
Dmagna001801-T1	GO:0005844,GO:0003729,GO:0005634,GO:0005737
Dmagna001802-T1	GO:0004114,GO:0007165,GO:0046872
Dmagna001810-T1	GO:0004252,GO:0006508,GO:0005615
Dmagna001811-T1	GO:0016020,GO:0030246,GO:0016339,GO:0005576
Dmagna001813-T1	GO:0008171,GO:0001510,GO:0005737,GO:0008173,GO:2000632
Dmagna001814-T1	GO:0016020
Dmagna001815-T1	GO:0008235,GO:0006508,GO:0016740
Dmagna001818-T1	GO:0005832,GO:0140662,GO:0006457,GO:0051082,GO:0016887,GO:0005524
Dmagna001819-T1	GO:0007602,GO:0009881,GO:0016020,GO:0007601,GO:0004930,GO:0007186,GO:0009584
Dmagna001820-T1	GO:0016560,GO:0005777,GO:0008320,GO:0016020,GO:1990429,GO:0060152,GO:0016561,GO:0021795,GO:0001561,GO:0001764,GO:0007626,GO:0034614
Dmagna001822-T1	GO:0007601,GO:0005634,GO:0003677,GO:0000981,GO:0050896,GO:0006357
Dmagna001823-T1	GO:0005634,GO:0003677
Dmagna001829-T1	GO:0005034,GO:0007232,GO:0005886,GO:0030427,GO:0009986,GO:0005576,GO:0006972,GO:0030010
Dmagna001830-T1	GO:0016020
Dmagna001831-T1	GO:0008597,GO:0030241,GO:0005955,GO:0005509,GO:0045214,GO:0030431,GO:0019902,GO:0051321,GO:0097720,GO:0006470
Dmagna001832-T1	GO:0045737,GO:0019901
Dmagna001833-T1	GO:0016567,GO:0046872,GO:0016020,GO:0005737,GO:0016874
Dmagna001834-T1	GO:0005739,GO:0003735,GO:0006412,GO:1990904,GO:0005840,GO:0003743,GO:0016301,GO:0070013,GO:0016310
Dmagna001835-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677,GO:0001067
Dmagna001837-T1	GO:0005509
Dmagna001837-T2	GO:0005509
Dmagna001837-T3	GO:0005509
Dmagna001838-T1	GO:0005249,GO:0071805,GO:0016020,GO:0034765,GO:0005516,GO:0048856
Dmagna001839-T1	GO:0005249,GO:0071805,GO:0016020,GO:0048856,GO:0005516
Dmagna001841-T1	GO:0006397,GO:0005634,GO:0003723,GO:0004497,GO:0000381
Dmagna001842-T1	GO:0016226,GO:0051536,GO:0005739,GO:0005506,GO:0106035
Dmagna001843-T1	GO:0016751,GO:0033512,GO:0045252,GO:0005759,GO:0140096,GO:0003874,GO:0006099,GO:0046872,GO:0005515,GO:0005654,GO:0005829,GO:0016020,GO:0070584,GO:0060047,GO:0018335,GO:0030097,GO:0006754,GO:0006729,GO:0006104,GO:0006103
Dmagna001848-T1	GO:0007399,GO:0005634,GO:0003677,GO:0048468,GO:0001067,GO:0006355,GO:0000981
Dmagna001849-T1	GO:0015018,GO:0000139,GO:0006486,GO:0046872,GO:0050650,GO:0005975,GO:0060538
Dmagna001850-T1	GO:0016747
Dmagna001851-T1	GO:0016747
Dmagna001853-T1	GO:0004879,GO:0030522,GO:0005634,GO:0006351,GO:0043565,GO:0008270,GO:0006355,GO:0001067,GO:0003690,GO:0035211
Dmagna001856-T1	GO:0005201,GO:0005581,GO:0016020,GO:0046872
Dmagna001858-T1	GO:0016864,GO:0006457,GO:0005783,GO:0015035,GO:0070013,GO:0016668,GO:0016020
Dmagna001859-T1	GO:0005184,GO:0007218,GO:0005576,GO:0016020,GO:0007623
Dmagna001860-T1	GO:0070403,GO:0000122,GO:0000785,GO:0090310,GO:0005634,GO:0016570,GO:0016740,GO:0046969,GO:0008340,GO:0003714,GO:0046872,GO:0006325
Dmagna001861-T1	GO:0008236,GO:0006508,GO:0005576,GO:0004180
Dmagna001862-T1	GO:0008236,GO:0006508,GO:0005576,GO:0004180
Dmagna001862-T2	GO:0008236,GO:0006508,GO:0005576,GO:0004180
Dmagna001863-T1	GO:0005794
Dmagna001864-T1	GO:0035091
Dmagna001865-T1	GO:0001713,GO:0016020,GO:0046331,GO:0071944,GO:0007400,GO:0045747,GO:0007498,GO:0007219
Dmagna001866-T1	GO:0015035,GO:0045454,GO:0005739
Dmagna001868-T1	GO:0008495,GO:0006783,GO:0031966,GO:0046160,GO:0008535
Dmagna001869-T1	GO:0015204,GO:0071918,GO:0005886
Dmagna001870-T1	GO:0042555,GO:0006270,GO:0003678,GO:0005634,GO:0032508,GO:0007049,GO:0003677,GO:0005524,GO:0005694,GO:0032993,GO:0070013,GO:0016787,GO:0031090,GO:0000727,GO:0042802,GO:0046872,GO:0030174,GO:0051301
Dmagna001871-T1	GO:0003723
Dmagna001873-T1	GO:0016192,GO:0033263,GO:0005764,GO:0006886
Dmagna001873-T2	GO:0016192,GO:0033263,GO:0005764,GO:0006886
Dmagna001874-T1	GO:0008270,GO:0003677
Dmagna001875-T1	GO:0016020
Dmagna001876-T1	GO:0007064,GO:0005654,GO:0003690,GO:0032116,GO:0000785,GO:0051301,GO:0034086,GO:0016020
Dmagna001877-T1	GO:0005544,GO:0042584,GO:0030855,GO:0006914,GO:0005509,GO:0048306,GO:0005178,GO:0005789,GO:0010629,GO:0003723,GO:0007207,GO:0009992,GO:0099105,GO:0005634,GO:0014009,GO:0032024,GO:0030073,GO:0045202,GO:0005829,GO:0031967,GO:0070062,GO:0071944,GO:0051592,GO:0009651,GO:0007599,GO:0006874,GO:1990806,GO:0014070,GO:0061025,GO:0008360,GO:0051649
Dmagna001878-T1	GO:0000184,GO:0003724,GO:0005737,GO:0008270,GO:0003723,GO:0005524,GO:0003677,GO:0016787,GO:0051087
Dmagna001880-T1	GO:0016020
Dmagna001884-T1	GO:0016593,GO:0006368,GO:0000993,GO:0016570,GO:0008134,GO:0008407,GO:0005667,GO:0008586,GO:0008587,GO:0016020,GO:0007480,GO:0045880,GO:0001745,GO:0090263,GO:0045944,GO:0034402,GO:0034243,GO:0032786
Dmagna001884-T2	GO:0016593,GO:0006368,GO:0000993,GO:0016570,GO:0008134,GO:0008407,GO:0008586,GO:0005667,GO:0008587,GO:0016020,GO:0007480,GO:0045880,GO:0001745,GO:0090263,GO:0045944,GO:0034402,GO:0034243,GO:0032786
Dmagna001885-T1	GO:0008180,GO:0003677,GO:0000502
Dmagna001886-T1	GO:0016020
Dmagna001890-T1	GO:0010494,GO:0005634
Dmagna001891-T1	GO:0050277,GO:0005975,GO:0005829,GO:0016310,GO:0005840,GO:0071222,GO:0019751,GO:0035963,GO:0071353,GO:0043030,GO:0050727,GO:0009052
Dmagna001892-T1	GO:0003917,GO:0006265,GO:0005694,GO:0008270,GO:0005634,GO:0003677
Dmagna001894-T1	GO:0008061,GO:0005576
Dmagna001896-T1	GO:0008061,GO:0005576
Dmagna001898-T1	GO:0008061,GO:0005576
Dmagna001899-T1	GO:0008061,GO:0005576
Dmagna001900-T1	GO:0008061,GO:0005576
Dmagna001901-T1	GO:0008061,GO:0005576,GO:0016020
Dmagna001902-T1	GO:0008061,GO:0005576
Dmagna001903-T1	GO:0008061,GO:0005576
Dmagna001910-T1	GO:0000978,GO:0006357,GO:0000981
Dmagna001912-T1	GO:0030589,GO:0005652,GO:0051015,GO:0140591,GO:0030027,GO:0072553,GO:0030037,GO:0045887,GO:0005885,GO:0005200,GO:0005829,GO:0022416,GO:0007413,GO:0005524,GO:0010592,GO:0051491,GO:0007520,GO:0097320,GO:0000902,GO:0034314,GO:0006886
Dmagna001915-T1	GO:0000407,GO:0016236,GO:0043130
Dmagna001915-T2	GO:0000407,GO:0016236,GO:0043130
Dmagna001916-T1	GO:0005634,GO:0006355,GO:0000978,GO:0000981
Dmagna001918-T1	GO:0008643,GO:0022857,GO:0016020,GO:0055085
Dmagna001925-T1	GO:0003924,GO:0061175,GO:0106104,GO:0005525,GO:0098975,GO:0099175,GO:0070971,GO:0006888,GO:0005794,GO:0009306,GO:0098588,GO:0004767,GO:0043025,GO:0005515,GO:0046872,GO:0031982,GO:0005886,GO:0032482,GO:0046718
Dmagna001926-T1	GO:0004707,GO:0000165,GO:0005634,GO:0006468,GO:0005737,GO:0005524,GO:0009605,GO:0033554,GO:0106310
Dmagna001926-T2	GO:0004707,GO:0000165,GO:0110165,GO:0006468,GO:0005524,GO:0009605,GO:0033554,GO:0106310
Dmagna001931-T1	GO:0006275,GO:0005634,GO:0051053
Dmagna001932-T1	GO:0032367,GO:0005802
Dmagna001933-T1	GO:0003724,GO:0016020,GO:0005524,GO:0016787,GO:0003682,GO:0003676
Dmagna001934-T1	GO:0006986,GO:0016020,GO:0035967,GO:0034976,GO:0007165
Dmagna001935-T1	GO:0046872,GO:0016787
Dmagna001935-T2	GO:0046872,GO:0016787
Dmagna001936-T1	GO:0004252,GO:0006508,GO:0016020,GO:0005794,GO:0001889,GO:0051216,GO:0031984,GO:0006629,GO:0007040,GO:0060627,GO:0051604
Dmagna001937-T1	GO:0048856,GO:0016020,GO:0030154
Dmagna001947-T1	GO:0016020
Dmagna001950-T1	GO:0033116,GO:0005484,GO:0006890,GO:0042470,GO:0006888,GO:0061025,GO:0005789,GO:0005794,GO:0048284,GO:0007030,GO:0016050,GO:0031201,GO:0012507
Dmagna001951-T1	GO:0033116,GO:0008574,GO:0036158,GO:0045503,GO:0036157,GO:0006890,GO:0045504,GO:0042470,GO:0005484,GO:0006888,GO:0003341,GO:0061025,GO:0005789,GO:0005794
Dmagna001952-T1	GO:0008234,GO:0006508,GO:0005764,GO:0005615,GO:0008656,GO:2001235,GO:0010952,GO:0016020,GO:0004175,GO:0051087,GO:0006915,GO:0030163,GO:0006955
Dmagna001953-T1	GO:0016020
Dmagna001955-T1	GO:0033116,GO:0005484,GO:0006890,GO:0042470,GO:0006888,GO:0061025,GO:0005789,GO:0005794,GO:0048284,GO:0007030,GO:0016050,GO:0061355,GO:0031201,GO:0012507
Dmagna001958-T1	GO:0016020
Dmagna001959-T1	GO:0005634,GO:0046872,GO:2001229,GO:0022008,GO:0003682,GO:0044877,GO:0003677,GO:0034708,GO:0005515,GO:0070013,GO:0140718,GO:0000785,GO:1904949,GO:0045892
Dmagna001960-T1	GO:0003824,GO:0016310,GO:0016020
Dmagna001961-T1	GO:0035101,GO:0006260,GO:0031491,GO:0006281,GO:0046872,GO:0051301,GO:0006368
Dmagna001962-T1	GO:0005840,GO:0005759,GO:0098798,GO:1990904,GO:0016020
Dmagna001964-T1	GO:0035517,GO:0003682,GO:0009887,GO:0003677,GO:0045944,GO:0046872
Dmagna001970-T1	GO:0015379,GO:1902476,GO:0016020,GO:0045202,GO:0071805,GO:0055064,GO:0055075,GO:0006884,GO:0098659,GO:0098916
Dmagna001970-T2	GO:0015377,GO:1902476,GO:0016020,GO:0071805,GO:0015079
Dmagna001972-T1	GO:0003677
Dmagna001979-T1	GO:0016192,GO:0000421,GO:0000149,GO:0031201,GO:0005484,GO:0090174,GO:0140056,GO:0012505,GO:0016050,GO:0032940,GO:0005886,GO:0006886
Dmagna001981-T1	GO:0003723,GO:0005634,GO:0016020
Dmagna001982-T1	GO:0016020
Dmagna001983-T1	GO:0005737
Dmagna001984-T1	GO:0016311,GO:0016791,GO:0019899
Dmagna001985-T1	GO:0005758,GO:1990050,GO:0120009,GO:0015914
Dmagna001986-T1	GO:0004930,GO:0007186,GO:0016020
Dmagna001987-T1	GO:0032526,GO:0005634,GO:0016787,GO:0005737
Dmagna001988-T1	GO:0007417,GO:0000978,GO:0006357,GO:0000981
Dmagna001992-T1	GO:0005739,GO:0016491,GO:0008270,GO:0016020
Dmagna001993-T1	GO:0001726,GO:0051015,GO:0009887,GO:0005925,GO:0005200,GO:0007155,GO:0007010,GO:0048731,GO:0005856,GO:0008483,GO:0005178,GO:0005737,GO:0020037,GO:0030154,GO:0071944,GO:0009055,GO:0016020,GO:0046872,GO:0022900
Dmagna001995-T1	GO:0030246,GO:0016020,GO:0006888,GO:0005793,GO:0030134,GO:0043023,GO:0043022,GO:0098827,GO:0042256,GO:0042273,GO:0003743,GO:0036094,GO:0005794,GO:0006413,GO:0005730
Dmagna001997-T1	GO:0004842,GO:0016567,GO:0009966,GO:0061659,GO:0006511
Dmagna001997-T2	GO:0004842,GO:0016567,GO:0009966,GO:0061659,GO:0006511
Dmagna001998-T1	GO:0006508,GO:0046872,GO:0005759,GO:0008233,GO:0051604,GO:0003723
Dmagna001999-T1	GO:0004846,GO:0019628,GO:0005777,GO:0006144,GO:0046113
Dmagna002000-T1	GO:0030429,GO:0043420,GO:0005737,GO:0097053,GO:0005654,GO:0034354,GO:0030170,GO:0006569,GO:0061981,GO:0019805,GO:0042803,GO:0034516,GO:0034341
Dmagna002002-T1	GO:0030198,GO:0004222,GO:0005576,GO:0007229,GO:0006508,GO:0046872
Dmagna002004-T1	GO:0009166,GO:0016791,GO:0016020,GO:0000166
Dmagna002005-T1	GO:0009166,GO:0016791,GO:0016020,GO:0000166
Dmagna002006-T1	GO:0016020
Dmagna002007-T1	GO:0005846,GO:0000339,GO:0006406,GO:0006370,GO:0005634,GO:0003729,GO:0008276,GO:0005515,GO:0099524,GO:0099523,GO:0008380,GO:0005845,GO:1902494,GO:1990904,GO:0016020,GO:0045071,GO:0031053,GO:0030422,GO:0035194,GO:0000184,GO:0006480
Dmagna002008-T1	GO:0005921,GO:0006811,GO:0005243,GO:0005886,GO:0007602,GO:0055085
Dmagna002009-T1	GO:0005921,GO:0006811,GO:0005243,GO:0005886,GO:0007602,GO:0005737,GO:0007391,GO:0010496,GO:0009584,GO:0055085
Dmagna002011-T1	GO:0005921,GO:0006811,GO:0005243,GO:0005886,GO:0055085
Dmagna002014-T1	GO:0046872
Dmagna002015-T1	GO:0004462,GO:0046626,GO:0046872
Dmagna002016-T1	GO:0006364,GO:0008168,GO:0015030,GO:0001652,GO:0003723,GO:0032259,GO:0031428,GO:0032040,GO:0001094,GO:0051117,GO:0001650,GO:0140102,GO:0016074,GO:0070652,GO:0140096,GO:0043628,GO:0008213,GO:0048254,GO:0016570,GO:0009451,GO:0022008,GO:0051225,GO:0044260
Dmagna002017-T1	GO:0006886,GO:0043231,GO:0008168,GO:0016192,GO:0005737,GO:0003723,GO:0016020,GO:0006364,GO:0032259,GO:0090174,GO:0016050,GO:0006914,GO:0048066,GO:0001654
Dmagna002018-T1	GO:0004418,GO:0018160,GO:0005737,GO:0006779,GO:0046501,GO:0042168,GO:0046148
Dmagna002019-T1	GO:0030126,GO:0006890,GO:0015031,GO:0000139
Dmagna002021-T1	GO:0003777,GO:0007018,GO:0005874,GO:0008017,GO:0005524
Dmagna002044-T1	GO:0004714,GO:0007169,GO:0016020,GO:0006468,GO:0005524
Dmagna002050-T1	GO:0008670,GO:0006635,GO:0005739
Dmagna002051-T1	GO:0005789,GO:0016757,GO:0006506
Dmagna002053-T1	GO:0000981,GO:0006357,GO:0005634,GO:0003677
Dmagna002065-T1	GO:0000978,GO:0045893,GO:0005634,GO:0003700,GO:0006357
Dmagna002069-T1	GO:0000978,GO:0045893,GO:0005634,GO:0003700,GO:0006357,GO:0001222,GO:0007402,GO:0014018,GO:0042684,GO:0030381,GO:0097156,GO:0035223,GO:0014019,GO:0051890,GO:0042659,GO:0003015,GO:0048665,GO:0035050,GO:0008406,GO:0051960,GO:0007411,GO:0007417,GO:0045892,GO:0010629
Dmagna002077-T1	GO:0051666,GO:0008289,GO:0005737,GO:0006897,GO:0097320
Dmagna002086-T1	GO:0008121,GO:1902600,GO:0070469,GO:0005743,GO:0051537,GO:0022900,GO:0046872,GO:0098798,GO:0006119,GO:0070069,GO:1990204,GO:1902495
Dmagna002088-T1	GO:0001965,GO:0043547,GO:0005092,GO:0005096
Dmagna002095-T1	GO:0051082,GO:0006457,GO:0005783,GO:0051604,GO:0031594,GO:0051787,GO:0036098,GO:0060250,GO:0005178,GO:0090129,GO:2001046,GO:0005615,GO:0016020
Dmagna002096-T1	GO:0016757,GO:0006457,GO:0005788,GO:0097370,GO:0051082,GO:0140096,GO:0016020
Dmagna002097-T1	GO:0004435,GO:0016042,GO:0005576,GO:0035556,GO:0005737,GO:0016020,GO:0005509,GO:0004252,GO:0007629,GO:1900073,GO:0120013,GO:0043153,GO:0070050,GO:0016829,GO:0051209,GO:0120009,GO:0006508
Dmagna002103-T1	GO:0005634,GO:0003677,GO:0007455,GO:0007478,GO:0007548
Dmagna002106-T1	GO:0003677
Dmagna002108-T1	GO:0007249,GO:0003924,GO:0005525,GO:0032484,GO:0043129,GO:0032794
Dmagna002109-T1	GO:0000463,GO:0022625,GO:0003735,GO:0003723
Dmagna002110-T1	GO:0046982,GO:0032259,GO:0016020,GO:0008168,GO:0008213,GO:0000154,GO:0006400,GO:0044260
Dmagna002111-T1	GO:0000379,GO:0000213,GO:0000214,GO:0090502,GO:0016829,GO:0003676
Dmagna002113-T1	GO:0033036,GO:0016020,GO:0005794,GO:0005783,GO:0071944
Dmagna002115-T1	GO:0032012,GO:0005085
Dmagna002117-T1	GO:0048666,GO:0004725,GO:0016020,GO:0006470,GO:0070573,GO:0050254,GO:0009653,GO:0004523,GO:0050896,GO:0016043,GO:0003676,GO:0098742,GO:0006508,GO:0090502
Dmagna002117-T2	GO:0048666,GO:0004725,GO:0006470,GO:0070573,GO:0009653,GO:0004523,GO:0050896,GO:0016043,GO:0003676,GO:0098742,GO:0006508,GO:0090502
Dmagna002118-T1	GO:0030968,GO:0004197,GO:0004521,GO:0004674,GO:0090502,GO:0043067,GO:0006468,GO:0005524,GO:0006508,GO:0019222
Dmagna002120-T1	GO:0030968,GO:0004197,GO:0004521,GO:0004674,GO:0090502,GO:0043067,GO:0006468,GO:0005524,GO:0006508,GO:0019222
Dmagna002122-T1	GO:0008168,GO:0032259,GO:0016020
Dmagna002123-T1	GO:0006620,GO:0071818,GO:0051087,GO:0071816
Dmagna002124-T1	GO:0004252,GO:0006508,GO:0005615,GO:0016020
Dmagna002125-T1	GO:0004672,GO:0006468,GO:0005634,GO:0005524,GO:0043065,GO:0035556
Dmagna002130-T1	GO:0070084,GO:0070006,GO:0005737,GO:0006508,GO:0005634,GO:0046872,GO:0051604,GO:0046982,GO:0006367,GO:0006275
Dmagna002132-T1	GO:0008235,GO:0006508,GO:0016020
Dmagna002133-T1	GO:0030552,GO:0005952,GO:0001932,GO:0008603,GO:0005829,GO:0016310,GO:0016301
Dmagna002134-T1	GO:0016020,GO:0032511,GO:0005768
Dmagna002135-T1	GO:0005267,GO:0071805,GO:0016020,GO:0030322,GO:0022840
Dmagna002137-T1	GO:0004066,GO:0006529,GO:0005758,GO:0070469,GO:0005743
Dmagna002140-T1	GO:0046982,GO:0000786,GO:0030307,GO:0030527,GO:0006334,GO:0005634,GO:0003677,GO:0031491,GO:0000781,GO:0001067
Dmagna002141-T1	GO:0016592,GO:0003712,GO:0006357,GO:0006351
Dmagna002142-T1	GO:0003924,GO:0006414,GO:0005525,GO:0003746,GO:0006413,GO:0003743
Dmagna002143-T1	GO:0004842,GO:0016567,GO:0000151,GO:0046872,GO:0005634,GO:0005737,GO:0016874,GO:0031624,GO:0032436,GO:0061659,GO:0006511
Dmagna002144-T1	GO:0008569,GO:0030286,GO:0007018,GO:0051959,GO:0045505,GO:0005874,GO:0099111,GO:0030705,GO:0005524,GO:0031503,GO:0044782,GO:0005737,GO:0031514
Dmagna002145-T1	GO:0016020
Dmagna002146-T1	GO:0003700,GO:0006355,GO:0005634,GO:0003677,GO:0001067
Dmagna002147-T1	GO:0003682
Dmagna002148-T1	GO:0000413,GO:0003755,GO:0046872
Dmagna002149-T1	GO:0016787
Dmagna002152-T1	GO:0019239,GO:0046103,GO:0045202,GO:0006154,GO:0016020,GO:0016814,GO:0019905,GO:0046872,GO:0006836,GO:0006887,GO:0009117
Dmagna002153-T1	GO:0016787
Dmagna002154-T1	GO:0019239,GO:0046103,GO:0045202,GO:0006154,GO:0016020,GO:0016814,GO:0019905,GO:0046872,GO:0006836,GO:0006887,GO:0009117
Dmagna002154-T2	GO:0019239,GO:0046103,GO:0006154,GO:0016814,GO:0046872,GO:0009117
Dmagna002155-T1	GO:0016787
Dmagna002156-T1	GO:0016787
Dmagna002157-T1	GO:0043153,GO:0001222,GO:0005634,GO:0032922,GO:0000976,GO:0006355,GO:0005737,GO:1903507
Dmagna002158-T1	GO:0005833,GO:0005344,GO:0015671,GO:0019825,GO:0005576,GO:0020037,GO:0046872
Dmagna002160-T1	GO:0004364,GO:0016020,GO:0042802
Dmagna002161-T1	GO:0016020
Dmagna002162-T1	GO:0016887,GO:0005524
Dmagna002162-T2	GO:0016887,GO:0005524
Dmagna002163-T1	GO:0016020
Dmagna002164-T1	GO:0016020
Dmagna002167-T1	GO:0009922,GO:0006633,GO:0016020,GO:0102756
